
First run with 10x10 grid

{bl:2304.51,   br:1838.40,   tr:1406.29,   tl:1984.92},
{bl:2227.30,   br:1744.46,   tr:1478.73,   tl:2035.76},
{bl:2173.20,   br:1672.63,   tr:1540.01,   tl:2080.99},
{bl:2120.45,   br:1603.80,   tr:1606.24,   tl:2130.19},
{bl:2072.94,   br:1539.41,   tr:1675.09,   tl:2182.64},
{bl:2028.14,   br:1478.90,   tr:1747.13,   tl:2238.50},
{bl:1989.41,   br:1422.21,   tr:1821.82,   tl:2297.04},
{bl:1953.72,   br:1372.53,   tr:1898.53,   tl:2358.61},
{bl:1921.32,   br:1328.31,   tr:1977.70,   tl:2422.93},
{bl:2504.98,   br:1838.50,   tr:1208.61,   tl:2091.19},
{bl:2431.39,   br:1739.16,   tr:1275.01,   tl:2132.95},
{bl:2359.88,   br:1638.28,   tr:1354.37,   tl:2180.21},
{bl:2307.69,   br:1561.75,   tr:1421.10,   tl:2222.62},
{bl:2258.68,   br:1488.09,   tr:1492.11,   tl:2268.67},
{bl:2213.67,   br:1417.61,   tr:1566.32,   tl:2318.02},
{bl:2170.14,   br:1355.01,   tr:1643.02,   tl:2370.74},
{bl:2135.29,   br:1293.65,   tr:1722.12,   tl:2426.00},
{bl:2102.22,   br:1237.69,   tr:1803.30,   tl:2484.39},
{bl:2072.36,   br:1188.40,   tr:1886.35,   tl:2545.56},
{bl:2631.96,   br:1757.09,   tr:1074.68,   tl:2243.64},
{bl:2560.29,   br:1646.89,   tr:1152.50,   tl:2282.59},
{bl:2495.49,   br:1542.90,   tr:1237.80,   tl:2326.96},
{bl:2444.41,   br:1460.87,   tr:1310.86,   tl:2366.89},
{bl:2397.70,   br:1382.03,   tr:1387.63,   tl:2409.75},
{bl:2355.83,   br:1306.78,   tr:1466.90,   tl:2456.50},
{bl:2317.92,   br:1235.91,   tr:1548.29,   tl:2505.98},
{bl:2281.96,   br:1169.28,   tr:1632.32,   tl:2558.78},
{bl:2250.53,   br:1107.51,   tr:1717.74,   tl:2613.91},
{bl:2225.05,   br:1050.80,   tr:1804.65,   tl:2672.04},
{bl:2761.38,   br:1678.17,   tr:952.29,   tl:2397.26},
{bl:2691.08,   br:1566.54,   tr:1037.67,   tl:2433.38},
{bl:2630.15,   br:1455.75,   tr:1131.59,   tl:2475.24},
{bl:2581.92,   br:1369.61,   tr:1212.32,   tl:2512.67},
{bl:2540.56,   br:1285.89,   tr:1293.66,   tl:2553.27},
{bl:2499.79,   br:1206.01,   tr:1378.75,   tl:2597.10},
{bl:2464.10,   br:1126.63,   tr:1465.55,   tl:2644.47},
{bl:2430.49,   br:1053.46,   tr:1553.76,   tl:2694.12},
{bl:2400.33,   br:985.46,   tr:1643.45,   tl:2746.73},
{bl:2376.69,   br:923.40,   tr:1733.87,   tl:2801.87},

(-2.1221109560276297, 2126.0085577363106), (3036.168847977851, 2126.246376409414)
 (0, 0), (3038.6747897267273, 0) with fitness 0.6212169875611114

Run again:

{bl:1674.79,   br:2758.06,   tr:2389.04,   tl:963.24},
{bl:1561.93,   br:2690.71,   tr:2426.22,   tl:1049.15},
{bl:1453.79,   br:2626.83,   tr:2467.73,   tl:1142.67},
{bl:1365.65,   br:2578.83,   tr:2505.39,   tl:1221.48},
{bl:1281.66,   br:2534.70,   tr:2546.41,   tl:1303.45},
{bl:1199.74,   br:2496.87,   tr:2590.20,   tl:1387.45},
{bl:1123.43,   br:2460.35,   tr:2637.40,   tl:1473.10},
{bl:1049.55,   br:2427.53,   tr:2687.41,   tl:1561.18},
{bl:979.12,   br:2399.61,   tr:2740.12,   tl:1650.07},
{bl:916.94,   br:2375.37,   tr:2795.60,   tl:1740.70},
{bl:1750.65,   br:2629.14,   tr:2235.82,   tl:1086.47},
{bl:1644.65,   br:2557.82,   tr:2274.76,   tl:1162.52},
{bl:1538.56,   br:2490.21,   tr:2319.22,   tl:1248.24},
{bl:1458.19,   br:2441.70,   tr:2359.48,   tl:1320.13},
{bl:1379.97,   br:2396.23,   tr:2402.71,   tl:1396.12},
{bl:1305.17,   br:2354.36,   tr:2449.21,   tl:1475.18},
{bl:1234.51,   br:2314.57,   tr:2498.84,   tl:1556.58},
{bl:1165.75,   br:2281.84,   tr:2551.84,   tl:1639.50},
{bl:1104.90,   br:2249.65,   tr:2607.55,   tl:1724.88},
{bl:1047.66,   br:2223.90,   tr:2665.43,   tl:1811.59},
{bl:1840.03,   br:2503.87,   tr:2082.40,   tl:1217.47},
{bl:1736.23,   br:2428.43,   tr:2124.59,   tl:1286.25},
{bl:1638.10,   br:2357.88,   tr:2172.96,   tl:1363.69},
{bl:1561.95,   br:2304.28,   tr:2215.03,   tl:1430.16},
{bl:1488.81,   br:2254.83,   tr:2261.32,   tl:1501.13},
{bl:1419.22,   br:2210.87,   tr:2310.60,   tl:1574.60},
{bl:1352.75,   br:2170.87,   tr:2363.54,   tl:1650.63},
{bl:1291.99,   br:2132.96,   tr:2419.23,   tl:1729.85},
{bl:1234.99,   br:2100.29,   tr:2477.61,   tl:1810.63},
{bl:1186.04,   br:2071.49,   tr:2538.71,   tl:1892.98},
{bl:1933.51,   br:2378.73,   tr:1931.33,   tl:1355.57},
{bl:1836.91,   br:2302.11,   tr:1976.28,   tl:1417.09},
{bl:1742.86,   br:2226.31,   tr:2028.07,   tl:1487.78},
{bl:1673.76,   br:2173.35,   tr:2073.41,   tl:1549.10},
{bl:1605.27,   br:2120.36,   tr:2122.56,   tl:1614.39},
{bl:1539.90,   br:2071.28,   tr:2175.05,   tl:1682.91},
{bl:1478.65,   br:2026.41,   tr:2231.11,   tl:1755.06},
{bl:1423.77,   br:1986.37,   tr:2290.04,   tl:1829.23},
{bl:1371.15,   br:1952.18,   tr:2351.90,   tl:1905.73},
{bl:1326.66,   br:1922.12,   tr:2416.18,   tl:1984.81},
{bl:2036.28,   br:2259.81,   tr:1781.45,   tl:1496.81},
{bl:1944.79,   br:2176.00,   tr:1830.41,   tl:1553.62},
{bl:1856.99,   br:2099.95,   tr:1885.44,   tl:1618.34},
{bl:1790.05,   br:2039.89,   tr:1934.57,   tl:1675.01},
{bl:1725.32,   br:1985.19,   tr:1986.97,   tl:1735.40},
{bl:1666.02,   br:1931.98,   tr:2043.43,   tl:1799.66},
{bl:1610.02,   br:1886.64,   tr:2102.85,   tl:1866.77},
{bl:1558.15,   br:1845.12,   tr:2165.32,   tl:1936.48},
{bl:1512.63,   br:1803.72,   tr:2230.48,   tl:2009.30},
{bl:1471.98,   br:1772.62,   tr:2297.98,   tl:2084.40},
{bl:2144.74,   br:2146.33,   tr:1634.10,   tl:1642.05},
{bl:2057.22,   br:2055.66,   tr:1686.08,   tl:1694.80},
{bl:1978.30,   br:1976.38,   tr:1744.47,   tl:1753.52},
{bl:1915.42,   br:1911.46,   tr:1797.60,   tl:1806.87},
{bl:1855.50,   br:1853.17,   tr:1854.31,   tl:1863.49},
{bl:1799.27,   br:1797.33,   tr:1914.15,   tl:1923.01},
{bl:1747.46,   br:1747.17,   tr:1977.77,   tl:1986.48},
{bl:1699.97,   br:1701.33,   tr:2043.87,   tl:2052.46},
{bl:1656.96,   br:1659.62,   tr:2112.81,   tl:2121.01},
{bl:1619.41,   br:1621.81,   tr:2184.13,   tl:2192.31},
{bl:2262.04,   br:2038.23,   tr:1487.59,   tl:1790.42},
{bl:2178.11,   br:1943.99,   tr:1545.01,   tl:1838.43},
{bl:2099.33,   br:1858.29,   tr:1609.67,   tl:1893.97},
{bl:2035.89,   br:1791.31,   tr:1666.34,   tl:1942.70},
{bl:1986.35,   br:1727.32,   tr:1726.85,   tl:1994.87},
{bl:1934.51,   br:1666.65,   tr:1791.68,   tl:2050.87},
{bl:1887.06,   br:1608.69,   tr:1859.12,   tl:2110.28},
{bl:1844.09,   br:1560.29,   tr:1929.27,   tl:2172.33},
{bl:1806.02,   br:1513.13,   tr:2002.07,   tl:2237.47},
{bl:1772.15,   br:1472.52,   tr:2077.22,   tl:2304.66},
{bl:2380.54,   br:1935.01,   tr:1346.46,   tl:1939.68},
{bl:2304.11,   br:1839.47,   tr:1406.56,   tl:1985.01},
{bl:2225.27,   br:1745.01,   tr:1479.05,   tl:2036.07},
{bl:2173.14,   br:1674.77,   tr:1539.69,   tl:2080.97},
{bl:2118.19,   br:1606.46,   tr:1606.50,   tl:2130.18},
{bl:2072.26,   br:1539.45,   tr:1674.89,   tl:2182.63},
{bl:2027.60,   br:1480.20,   tr:1747.20,   tl:2238.49},
{bl:1988.44,   br:1424.79,   tr:1821.62,   tl:2297.01},
{bl:1953.08,   br:1373.34,   tr:1898.64,   tl:2358.62},
{bl:1920.85,   br:1327.70,   tr:1977.78,   tl:2422.88},
{bl:2504.65,   br:1842.05,   tr:1207.63,   tl:2090.97},
{bl:2429.37,   br:1739.47,   tr:1275.94,   tl:2133.01},
{bl:2358.40,   br:1641.02,   tr:1354.19,   tl:2180.61},
{bl:2307.92,   br:1564.62,   tr:1421.04,   tl:2222.66},
{bl:2257.14,   br:1490.21,   tr:1492.37,   tl:2268.67},
{bl:2213.45,   br:1420.41,   tr:1566.49,   tl:2317.98},
{bl:2172.81,   br:1355.03,   tr:1642.99,   tl:2370.66},
{bl:2136.40,   br:1293.68,   tr:1722.11,   tl:2426.28},
{bl:2101.73,   br:1239.07,   tr:1803.28,   tl:2484.36},
{bl:2073.26,   br:1187.46,   tr:1886.34,   tl:2545.49},
{bl:2631.54,   br:1752.83,   tr:1076.77,   tl:2243.89},
{bl:2561.36,   br:1649.42,   tr:1150.56,   tl:2282.33},
{bl:2494.18,   br:1543.22,   tr:1237.97,   tl:2326.95},
{bl:2445.62,   br:1461.41,   tr:1310.57,   tl:2366.78},
{bl:2396.55,   br:1381.59,   tr:1387.74,   tl:2409.95},
{bl:2355.42,   br:1309.09,   tr:1466.86,   tl:2456.39},
{bl:2316.92,   br:1236.65,   tr:1548.56,   tl:2506.17},
{bl:2282.47,   br:1169.59,   tr:1632.32,   tl:2558.70},
{bl:2250.20,   br:1107.33,   tr:1717.75,   tl:2613.93},
{bl:2224.39,   br:1052.69,   tr:1804.70,   tl:2672.24},
{bl:2760.98,   br:1680.96,   tr:952.13,   tl:2397.18},
{bl:2692.45,   br:1568.25,   tr:1037.51,   tl:2433.54},
{bl:2629.33,   br:1456.07,   tr:1132.02,   tl:2475.39},
{bl:2581.35,   br:1371.22,   tr:1212.28,   tl:2512.69},
{bl:2540.33,   br:1288.31,   tr:1293.69,   tl:2553.42},
{bl:2499.57,   br:1206.02,   tr:1378.81,   tl:2597.34},
{bl:2464.04,   br:1128.91,   tr:1465.60,   tl:2644.13},
{bl:2431.37,   br:1053.59,   tr:1553.80,   tl:2694.18},
{bl:2400.69,   br:985.43,   tr:1643.14,   tl:2746.63},
{bl:2376.99,   br:923.61,   tr:1733.90,   tl:2802.08},

(-5.677573914656163, 2115.9417400313187), (3038.133997691776, 2123.690686749419)
 (0, 0), (3043.2019798726405, 0) with fitness 0.5828982235307358

Same again:

{bl:1676.05,   br:2758.07,   tr:2389.19,   tl:963.48},
{bl:1561.98,   br:2690.52,   tr:2426.01,   tl:1049.40},
{bl:1453.72,   br:2626.89,   tr:2467.84,   tl:1142.86},
{bl:1365.89,   br:2580.43,   tr:2505.58,   tl:1221.31},
{bl:1281.56,   br:2537.20,   tr:2546.17,   tl:1302.92},
{bl:1201.06,   br:2497.25,   tr:2590.01,   tl:1387.33},
{bl:1123.24,   br:2462.01,   tr:2637.06,   tl:1473.32},
{bl:1050.27,   br:2427.27,   tr:2687.40,   tl:1561.17},
{bl:980.00,   br:2399.89,   tr:2740.13,   tl:1650.31},
{bl:916.99,   br:2374.92,   tr:2795.52,   tl:1740.78},
{bl:1750.23,   br:2628.96,   tr:2235.80,   tl:1085.98},
{bl:1644.76,   br:2557.91,   tr:2274.67,   tl:1162.73},
{bl:1539.83,   br:2490.60,   tr:2319.22,   tl:1248.09},
{bl:1458.07,   br:2441.94,   tr:2359.45,   tl:1320.09},
{bl:1379.25,   br:2395.85,   tr:2402.65,   tl:1396.16},
{bl:1303.93,   br:2353.52,   tr:2449.15,   tl:1475.43},
{bl:1233.70,   br:2314.78,   tr:2498.93,   tl:1556.38},
{bl:1166.48,   br:2279.11,   tr:2551.78,   tl:1639.81},
{bl:1105.22,   br:2248.83,   tr:2607.29,   tl:1724.84},
{bl:1050.76,   br:2221.47,   tr:2665.61,   tl:1811.37},
{bl:1840.00,   br:2503.69,   tr:2082.11,   tl:1217.38},
{bl:1737.22,   br:2428.14,   tr:2124.47,   tl:1286.34},
{bl:1638.07,   br:2357.55,   tr:2172.91,   tl:1363.98},
{bl:1561.89,   br:2305.46,   tr:2215.05,   tl:1430.36},
{bl:1488.95,   br:2255.89,   tr:2261.39,   tl:1500.93},
{bl:1418.80,   br:2211.40,   tr:2310.68,   tl:1574.57},
{bl:1352.67,   br:2172.23,   tr:2363.61,   tl:1650.89},
{bl:1291.46,   br:2132.97,   tr:2419.30,   tl:1729.85},
{bl:1234.94,   br:2100.78,   tr:2477.69,   tl:1810.49},
{bl:1186.34,   br:2071.37,   tr:2538.79,   tl:1893.43},
{bl:1933.09,   br:2379.15,   tr:1931.68,   tl:1354.86},
{bl:1836.60,   br:2300.96,   tr:1976.14,   tl:1417.48},
{bl:1742.53,   br:2225.87,   tr:2028.26,   tl:1487.82},
{bl:1673.01,   br:2171.71,   tr:2073.26,   tl:1548.93},
{bl:1604.84,   br:2114.75,   tr:2122.52,   tl:1614.82},
{bl:1538.57,   br:2073.04,   tr:2175.37,   tl:1682.77},
{bl:1479.80,   br:2027.56,   tr:2231.13,   tl:1754.76},
{bl:1423.54,   br:1988.00,   tr:2289.96,   tl:1829.33},
{bl:1370.98,   br:1952.47,   tr:2351.83,   tl:1905.95},
{bl:1326.28,   br:1922.29,   tr:2416.13,   tl:1984.69},
{bl:2036.56,   br:2260.30,   tr:1781.51,   tl:1497.02},
{bl:1944.94,   br:2176.40,   tr:1830.52,   tl:1553.98},
{bl:1857.01,   br:2097.46,   tr:1885.63,   tl:1618.56},
{bl:1789.68,   br:2039.03,   tr:1934.56,   tl:1674.95},
{bl:1725.68,   br:1983.46,   tr:1986.90,   tl:1735.23},
{bl:1666.44,   br:1933.00,   tr:2043.36,   tl:1799.32},
{bl:1610.20,   br:1886.32,   tr:2102.77,   tl:1866.55},
{bl:1559.18,   br:1843.16,   tr:2165.22,   tl:1936.73},
{bl:1511.91,   br:1805.39,   tr:2230.33,   tl:2009.16},
{bl:1472.82,   br:1771.01,   tr:2298.24,   tl:2084.12},
{bl:2148.04,   br:2146.05,   tr:1632.89,   tl:1642.42},
{bl:2057.43,   br:2058.27,   tr:1686.26,   tl:1694.97},
{bl:1977.24,   br:1973.76,   tr:1744.86,   tl:1754.25},
{bl:1912.92,   br:1912.10,   tr:1797.81,   tl:1807.04},
{bl:1854.61,   br:1853.73,   tr:1854.35,   tl:1863.54},
{bl:1799.33,   br:1797.82,   tr:1914.30,   tl:1923.16},
{bl:1746.24,   br:1747.94,   tr:1977.64,   tl:1986.33},
{bl:1699.32,   br:1699.43,   tr:2043.72,   tl:2052.19},
{bl:1656.62,   br:1658.61,   tr:2112.74,   tl:2120.85},
{bl:1619.25,   br:1622.50,   tr:2184.08,   tl:2192.27},
{bl:2263.34,   br:2038.28,   tr:1487.40,   tl:1790.26},
{bl:2178.12,   br:1944.17,   tr:1544.95,   tl:1838.62},
{bl:2098.63,   br:1858.57,   tr:1609.65,   tl:1894.08},
{bl:2040.92,   br:1790.48,   tr:1665.99,   tl:1942.29},
{bl:1985.12,   br:1727.32,   tr:1727.12,   tl:1994.98},
{bl:1935.22,   br:1666.48,   tr:1791.55,   tl:2050.72},
{bl:1886.49,   br:1610.83,   tr:1859.01,   tl:2110.15},
{bl:1844.08,   br:1559.73,   tr:1929.47,   tl:2172.15},
{bl:1806.01,   br:1512.90,   tr:2002.35,   tl:2237.37},
{bl:1772.55,   br:1472.64,   tr:2077.18,   tl:2304.92},
{bl:2382.40,   br:1937.54,   tr:1344.36,   tl:1939.98},
{bl:2302.66,   br:1837.88,   tr:1408.29,   tl:1984.77},
{bl:2226.42,   br:1744.33,   tr:1479.11,   tl:2035.31},
{bl:2172.14,   br:1672.22,   tr:1539.98,   tl:2081.44},
{bl:2119.97,   br:1603.77,   tr:1606.35,   tl:2129.99},
{bl:2072.27,   br:1539.27,   tr:1674.85,   tl:2182.81},
{bl:2027.83,   br:1478.58,   tr:1747.17,   tl:2238.34},
{bl:1989.27,   br:1423.98,   tr:1821.84,   tl:2297.20},
{bl:1953.22,   br:1372.86,   tr:1898.55,   tl:2358.76},
{bl:1922.77,   br:1328.56,   tr:1977.68,   tl:2422.78},
{bl:2505.79,   br:1841.51,   tr:1207.99,   tl:2091.19},
{bl:2429.20,   br:1739.30,   tr:1275.52,   tl:2132.81},
{bl:2359.42,   br:1639.91,   tr:1354.33,   tl:2180.11},
{bl:2308.19,   br:1564.04,   tr:1421.03,   tl:2222.83},
{bl:2258.42,   br:1489.72,   tr:1492.32,   tl:2268.84},
{bl:2214.17,   br:1419.80,   tr:1566.40,   tl:2318.16},
{bl:2173.96,   br:1354.46,   tr:1643.26,   tl:2370.43},
{bl:2136.59,   br:1293.11,   tr:1722.09,   tl:2426.04},
{bl:2102.99,   br:1237.07,   tr:1803.29,   tl:2484.46},
{bl:2072.67,   br:1189.23,   tr:1886.32,   tl:2545.60},
{bl:2632.37,   br:1756.76,   tr:1075.64,   tl:2243.40},
{bl:2560.10,   br:1649.03,   tr:1151.67,   tl:2282.61},
{bl:2494.34,   br:1543.26,   tr:1237.78,   tl:2326.89},
{bl:2442.54,   br:1462.99,   tr:1310.99,   tl:2366.71},
{bl:2398.05,   br:1383.06,   tr:1387.66,   tl:2409.88},
{bl:2356.36,   br:1307.35,   tr:1467.02,   tl:2456.37},
{bl:2318.34,   br:1236.08,   tr:1548.32,   tl:2506.11},
{bl:2282.28,   br:1170.05,   tr:1632.34,   tl:2558.37},
{bl:2250.78,   br:1107.19,   tr:1717.74,   tl:2614.12},
{bl:2223.60,   br:1052.21,   tr:1804.79,   tl:2671.74},
{bl:2761.07,   br:1679.79,   tr:952.30,   tl:2397.33},
{bl:2692.37,   br:1568.52,   tr:1037.32,   tl:2433.37},
{bl:2631.51,   br:1458.59,   tr:1131.56,   tl:2475.21},
{bl:2581.74,   br:1370.64,   tr:1212.33,   tl:2512.59},
{bl:2540.65,   br:1287.07,   tr:1293.82,   tl:2553.14},
{bl:2499.76,   br:1205.12,   tr:1378.97,   tl:2597.48},
{bl:2463.52,   br:1126.28,   tr:1465.91,   tl:2644.35},
{bl:2430.86,   br:1052.91,   tr:1553.65,   tl:2694.31},
{bl:2401.31,   br:984.67,   tr:1643.39,   tl:2746.77},
{bl:2376.66,   br:922.23,   tr:1733.76,   tl:2801.97},

(-3.7268786368437774, 2119.3937555548023), (3039.2923150121574, 2122.2886069383712)
 (0, 0), (3042.4252629800544, 0) With fitness 0.6227661068094679


